target,K,fs,disc,score,accuracy,mean_prob_true,n_features_including_target,features,time_sec,error
throughput_3,10,mrmr,kmeans,aic,0.666358595194085,0.6350714165555768,10.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'throughput_3']",9.069020187947899,
throughput_3,10,mrmr,dbscan,bic,0.0,0.03669437705251704,9.0,"['buffer_size_3', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'throughput_3']",8.747104068053886,
throughput_3,10,mrmr,dbscan,aic,0.0,0.021859406697275534,9.0,"['buffer_size_3', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'throughput_3']",9.238290235982276,
throughput_3,10,pca,classic_uniform,bic,1.0,0.28259899828185986,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",1.96744947694242,
throughput_3,10,pca,classic_uniform,aic,1.0,0.258401238352904,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",3.342743525048718,
throughput_3,10,pca,classic_quantile,bic,1.0,0.6441405475477191,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",2.294565549935214,
throughput_3,10,pca,classic_quantile,aic,1.0,0.2604593322649038,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",6.2942060340428725,
throughput_3,10,pca,kmeans,bic,1.0,0.4194493860608399,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",2.0915689039975405,
throughput_3,10,pca,kmeans,aic,1.0,0.34230159037081814,11.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",5.591260447981767,
throughput_3,10,pca,dbscan,bic,,,,,0.2543431150261313,The node throughput_3_t1 is not in the digraph.
throughput_3,10,pca,dbscan,aic,0.0,0.010803282948110988,9.0,"['pca_1', 'pca_2', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'throughput_3']",12.006634242017753,
throughput_3,12,markov,classic_uniform,bic,0.33271719038817005,0.23054745568819004,13.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",4.847612580982968,
throughput_3,12,markov,classic_uniform,aic,1.0,0.2503496155630251,13.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.8227485090028495,
throughput_3,12,markov,classic_quantile,bic,1.0,0.5216277016288534,13.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.015052028000355,
throughput_3,12,markov,classic_quantile,aic,0.6682070240295749,0.5021982256789352,13.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.236657986999489,
throughput_3,12,markov,kmeans,bic,1.0,0.9945720999339522,13.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.20085720194038,
throughput_3,12,markov,kmeans,aic,1.0,0.36018519328075704,13.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",5.861364925047383,
throughput_3,12,markov,dbscan,bic,0.0,0.011909282777929093,9.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",4.716709275031462,
throughput_3,12,markov,dbscan,aic,0.5036968576709797,0.10443298950378688,9.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'throughput_3']",4.6408498079981655,
throughput_3,12,mrmr,classic_uniform,bic,0.3345656192236599,0.28306900152438186,12.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'throughput_3']",12.699179640971124,
throughput_3,12,mrmr,classic_uniform,aic,0.3345656192236599,0.2644534382024947,12.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'throughput_3']",13.153689133003354,
throughput_3,12,mrmr,classic_quantile,bic,0.6201478743068392,0.34649459518571235,11.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'throughput_3']",12.88487955997698,
throughput_3,12,mrmr,classic_quantile,aic,0.333641404805915,0.24876655825432273,11.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'throughput_3']",13.505250941962004,
throughput_3,12,mrmr,kmeans,bic,1.0,0.7137569705594469,12.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'throughput_3']",12.400229980004951,
throughput_3,12,mrmr,kmeans,aic,0.6682070240295749,0.3166618036723728,12.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'throughput_3']",12.96101600700058,
throughput_3,12,mrmr,dbscan,bic,0.0,0.02900706187457328,10.0,"['buffer_size_3', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'throughput_3']",12.081699022906832,
throughput_3,12,mrmr,dbscan,aic,0.0,0.021859406697275534,10.0,"['buffer_size_3', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'throughput_3']",12.653885809937492,
throughput_3,12,pca,classic_uniform,bic,1.0,0.27947781456599574,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.4819303120020777,
throughput_3,12,pca,classic_uniform,aic,0.6857670979667283,0.308657327495428,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",3.6634372629923746,
throughput_3,12,pca,classic_quantile,bic,1.0,0.6490712405422027,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",3.312325090984814,
throughput_3,12,pca,classic_quantile,aic,0.9325323475046211,0.3632388436134625,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",9.665763663942926,
throughput_3,12,pca,kmeans,bic,1.0,0.26729153818288376,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",2.9826981050428003,
throughput_3,12,pca,kmeans,aic,0.9158964879852126,0.3245873858556537,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",7.552438266924582,
throughput_3,12,pca,dbscan,bic,,,,,0.47885295702144504,The node throughput_3_t1 is not in the digraph.
throughput_3,12,pca,dbscan,aic,0.0,0.013419028257079331,11.0,"['pca_1', 'pca_2', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_3']",11.587567934999242,
throughput_3,15,markov,classic_uniform,bic,0.666358595194085,0.34429209729703264,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",6.724509095889516,
throughput_3,15,markov,classic_uniform,aic,1.0,0.25068985590223114,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",7.619541242020205,
throughput_3,15,markov,classic_quantile,bic,0.4685767097966728,0.3418298822538579,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",6.9648896410362795,
throughput_3,15,markov,classic_quantile,aic,0.3345656192236599,0.29865527872976727,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",8.154114441014826,
throughput_3,15,markov,kmeans,bic,0.5341959334565619,0.3753073702883407,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",5.843702532933094,
throughput_3,15,markov,kmeans,aic,0.6386321626617375,0.3779085414510546,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",6.19954273395706,
throughput_3,15,markov,dbscan,bic,0.0,0.016208401732200204,12.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",5.127162266988307,
throughput_3,15,markov,dbscan,aic,0.021256931608133085,0.029944555717743265,12.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'throughput_3']",5.153997884015553,
throughput_3,15,mrmr,classic_uniform,bic,0.3345656192236599,0.3872808116326241,15.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",18.748352524940856,
throughput_3,15,mrmr,classic_uniform,aic,0.3345656192236599,0.31245918585402327,15.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",19.062958976021037,
throughput_3,15,mrmr,classic_quantile,bic,0.666358595194085,0.33987202127974425,14.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",18.63877436099574,
throughput_3,15,mrmr,classic_quantile,aic,0.666358595194085,0.27153016949974884,14.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",19.40545258799102,
throughput_3,15,mrmr,kmeans,bic,0.865988909426987,0.6434337373148438,15.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",18.745797988027334,
throughput_3,15,mrmr,kmeans,aic,1.0,0.46170159572184943,15.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",18.84697891108226,
throughput_3,15,mrmr,dbscan,bic,0.0,0.02697872701277037,13.0,"['buffer_size_3', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",17.610536523046903,
throughput_3,15,mrmr,dbscan,aic,0.0,0.015995344742420273,13.0,"['buffer_size_3', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'throughput_3']",18.24068110890221,
throughput_3,15,pca,classic_uniform,bic,1.0,0.27947781456599574,16.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'throughput_3']",3.2918450799770653,
throughput_3,15,pca,classic_uniform,aic,0.6857670979667283,0.308657327495428,16.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'throughput_3']",5.009597949916497,
throughput_3,15,pca,classic_quantile,bic,1.0,0.6201645679430045,16.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'throughput_3']",5.034801818896085,
throughput_3,15,pca,classic_quantile,aic,0.9325323475046211,0.3767088882080064,16.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'throughput_3']",14.03227186203003,
throughput_3,15,pca,kmeans,bic,1.0,0.26729153818288376,16.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'throughput_3']",4.114192001987249,
throughput_3,15,pca,kmeans,aic,0.9158964879852126,0.3205929122676812,16.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'throughput_3']",10.71718872897327,
throughput_3,15,pca,dbscan,bic,,,,,0.6932350019924343,The node throughput_3_t1 is not in the digraph.
throughput_3,15,pca,dbscan,aic,0.0009242144177449168,0.007720395283747817,13.0,"['pca_1', 'pca_2', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'throughput_3']",11.321982454042882,
throughput_3,20,markov,classic_uniform,bic,0.666358595194085,0.3446331646515747,21.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'throughput_3']",7.706702937022783,
throughput_3,20,markov,classic_uniform,aic,1.0,0.6050196416563988,21.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'throughput_3']",9.298589000012726,
throughput_3,20,markov,classic_quantile,bic,0.33733826247689463,0.2948107283588132,21.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'throughput_3']",8.477999273920432,
throughput_3,20,markov,classic_quantile,aic,0.3317929759704251,0.2980381323142257,21.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'throughput_3']",10.499286739039235,
throughput_3,20,markov,kmeans,bic,0.865988909426987,0.6591765698982391,21.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'throughput_3']",8.293071014923044,
throughput_3,20,markov,kmeans,aic,0.865988909426987,0.46708065352852457,21.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'process_cpu_seconds_total_1', 'python_gc_objects_collected_total_1', 'python_gc_collections_total_1', 'python_gc_collections_total_2', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'scrape_duration_seconds_1', 'throughput_3']",9.922347810002975,
throughput_3,20,markov,dbscan,bic,0.0,0.02697872701277037,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'throughput_3']",5.4781041810056195,
throughput_3,20,markov,dbscan,aic,0.0,0.018862078419543307,16.0,"['throughput_2', 'data_quality_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_3', 'process_resident_memory_bytes_1', 'throughput_1', 'buffer_size_2', 'avg_p_latency_1', 'avg_p_latency_3', 'data_quality_1', 'avg_p_latency_2', 'data_quality_2', 'process_virtual_memory_bytes_1', 'throughput_3']",5.6354160530027,
throughput_3,20,mrmr,classic_uniform,bic,0.20055452865064696,0.2700380488434969,18.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'cores_3', 'process_resident_memory_bytes_1', 'python_gc_objects_collected_total_1', 'throughput_3']",27.752787544042803,
throughput_3,20,mrmr,classic_uniform,aic,0.8382624768946395,0.7275154523975408,18.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'cores_3', 'process_resident_memory_bytes_1', 'python_gc_objects_collected_total_1', 'throughput_3']",28.642805785988458,
throughput_3,20,mrmr,classic_quantile,bic,0.666358595194085,0.35984060661791256,16.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'process_resident_memory_bytes_1', 'python_gc_objects_collected_total_1', 'throughput_3']",28.23529735498596,
throughput_3,20,mrmr,classic_quantile,aic,0.666358595194085,0.27089499085311897,16.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'process_resident_memory_bytes_1', 'python_gc_objects_collected_total_1', 'throughput_3']",29.050454205018468,
throughput_3,20,mrmr,kmeans,bic,0.865988909426987,0.6127480410584768,18.0,"['buffer_size_3', 'process_cpu_seconds_total_1', 'throughput_2', 'avg_p_latency_3', 'throughput_1', 'data_quality_1', 'cores_1', 'buffer_size_2', 'avg_p_latency_1', 'data_quality_2', 'scrape_duration_seconds_1', 'python_gc_objects_collected_total_3', 'process_virtual_memory_bytes_1', 'avg_p_latency_2', 'cores_3', 'process_resident_memory_bytes_1', 'python_gc_objects_collected_total_1', 'throughput_3']",28.39493324200157,
