target,K,fs,disc,score,accuracy,mean_prob_true,n_features_including_target,features,time_sec,model_pkl_path,edges_csv_path,error
throughput_1,20,mrmr,dbscan,bic,0.41574157415741575,0.3466748921011643,12.0,"['avg_p_latency_1', 'throughput_2', 'data_quality_1', 'throughput_3', 'buffer_size_2', 'python_gc_objects_collected_total_1', 'buffer_size_3', 'data_quality_2', 'python_gc_objects_collected_total_8', 'python_gc_collections_total_7', 'python_gc_objects_collected_total_9', 'throughput_1']",767.6727460419988,,,
throughput_1,20,mrmr,dbscan,aic,0.41784178417841783,0.34899722471191186,12.0,"['avg_p_latency_1', 'throughput_2', 'data_quality_1', 'throughput_3', 'buffer_size_2', 'python_gc_objects_collected_total_1', 'buffer_size_3', 'data_quality_2', 'python_gc_objects_collected_total_8', 'python_gc_collections_total_7', 'python_gc_objects_collected_total_9', 'throughput_1']",768.8454811250012,,,
throughput_1,20,pca,classic_uniform,bic,0.8445844584458446,0.3652669786367109,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",43.247443166001176,,,
throughput_1,20,pca,classic_uniform,aic,0.8577857785778578,0.3352559823719875,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",43.852909125000224,,,
throughput_1,20,pca,classic_quantile,bic,0.5399539953995399,0.27974755964800513,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",44.86957487500149,,,
throughput_1,20,pca,classic_quantile,aic,0.5223522352235224,0.2863286578671076,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",50.93980329199985,,,
throughput_1,20,pca,kmeans,bic,0.47954795479547957,0.39472229800287784,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",52.39915724999992,,,
throughput_1,20,pca,kmeans,aic,0.7136713671367136,0.3234366006191416,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",41.741102292000505,,,
throughput_1,20,pca,dbscan,bic,0.14441444144414442,0.05865599185707398,20.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",24.924423500000557,,,
throughput_1,20,pca,dbscan,aic,0.19841984198419843,0.07987587189476632,20.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_1']",72.05274441599977,,,
throughput_2,3,markov,classic_uniform,bic,0.6141614161416141,0.409251861445132,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",18.7212410000011,,,
throughput_2,3,markov,classic_uniform,aic,0.6141614161416141,0.409251861445132,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",19.050726207999105,,,
throughput_2,3,markov,classic_quantile,bic,0.21952195219521953,0.2523834349639678,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",18.493354332998933,,,
throughput_2,3,markov,classic_quantile,aic,0.8209820982098209,0.6842766793437574,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",19.158144125000035,,,
throughput_2,3,markov,kmeans,bic,0.5318531853185319,0.32957436242732974,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",18.79999025000143,,,
throughput_2,3,markov,kmeans,aic,0.5318531853185319,0.32957436242732974,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",18.395329875000243,,,
throughput_2,3,markov,dbscan,bic,,,,,16.69557999999961,,,The node throughput_2_t1 is not in the digraph.
throughput_2,3,markov,dbscan,aic,0.15301530153015303,0.05489253776529247,4.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_2']",19.245754707999367,,,
throughput_2,3,mrmr,classic_uniform,bic,0.7934793479347935,0.7026977197647588,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",20.444700916999864,,,
throughput_2,3,mrmr,classic_uniform,aic,0.6476647664766476,0.4273076058553597,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",21.295657832999495,,,
throughput_2,3,mrmr,classic_quantile,bic,0.7501750175017502,0.6880597325676064,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",20.751758207999956,,,
throughput_2,3,mrmr,classic_quantile,aic,0.7246724672467246,0.6992100403431577,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",20.67389966600058,,,
throughput_2,3,mrmr,kmeans,bic,0.6409640964096409,0.3581611068411716,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",21.569913583000016,,,
throughput_2,3,mrmr,kmeans,aic,0.8304830483048304,0.798251054634353,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",20.76797283399901,,,
throughput_2,3,mrmr,dbscan,bic,0.5379537953795379,0.31795364082096517,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",20.66237483400073,,,
throughput_2,3,mrmr,dbscan,aic,0.5379537953795379,0.31795364082096517,4.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'throughput_2']",22.952021166998748,,,
throughput_2,3,pca,classic_uniform,bic,0.5684568456845684,0.37429465212165014,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",2.657814416999827,,,
throughput_2,3,pca,classic_uniform,aic,0.5684568456845684,0.37429465212165014,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",2.680751584000973,,,
throughput_2,3,pca,classic_quantile,bic,0.33973397339733974,0.2936864057217056,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",2.6605266670012497,,,
throughput_2,3,pca,classic_quantile,aic,0.34013401340134014,0.29388714192940135,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",2.64544025000032,,,
throughput_2,3,pca,kmeans,bic,0.40284028402840283,0.34241028621642716,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",2.942258958999446,,,
throughput_2,3,pca,kmeans,aic,0.4233423342334233,0.3533632074960707,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",3.0899483329994837,,,
throughput_2,3,pca,dbscan,bic,,,,,0.9153587090004294,,,The node throughput_2_t1 is not in the digraph.
throughput_2,3,pca,dbscan,aic,,,,,0.7523377500001516,,,The node throughput_2_t1 is not in the digraph.
throughput_2,8,markov,classic_uniform,bic,0.7222722272227222,0.5396044312209729,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",25.071121999999377,,,
throughput_2,8,markov,classic_uniform,aic,0.7037703770377037,0.5195691456554414,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",26.230471457998647,,,
throughput_2,8,markov,classic_quantile,bic,0.6290629062906291,0.5333841540036988,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",25.495418833001168,,,
throughput_2,8,markov,classic_quantile,aic,0.6588658865886589,0.5309873775581052,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",29.703295166000316,,,
throughput_2,8,markov,kmeans,bic,0.7987798779877988,0.6220662824207677,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",26.54516033300024,,,
throughput_2,8,markov,kmeans,aic,0.6145614561456145,0.4414459687547787,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",25.331208167001023,,,
throughput_2,8,markov,dbscan,bic,0.38793879387938796,0.21958939774574898,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",25.697808291999536,,,
throughput_2,8,markov,dbscan,aic,0.39123912391239124,0.10564955532412638,9.0,"['process_cpu_seconds_total_2', 'throughput_3', 'process_resident_memory_bytes_3', 'throughput_1', 'avg_p_latency_1', 'data_quality_2', 'data_quality_3', 'python_gc_objects_collected_total_7', 'throughput_2']",80.22951162500067,,,
throughput_2,8,mrmr,classic_uniform,bic,0.8002800280028003,0.7842877565612164,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",135.62375149999934,,,
throughput_2,8,mrmr,classic_uniform,aic,0.8302830283028303,0.7728336506185596,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",139.04057095799908,,,
throughput_2,8,mrmr,classic_quantile,bic,0.8862886288628863,0.8067385319230763,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",140.5130079999999,,,
throughput_2,8,mrmr,classic_quantile,aic,0.905990599059906,0.7549434762706594,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",141.84384133300046,,,
throughput_2,8,mrmr,kmeans,bic,0.8585858585858586,0.7300813025980714,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",138.07876741699874,,,
throughput_2,8,mrmr,kmeans,aic,0.7861786178617862,0.47139601476135545,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",141.84888183399926,,,
throughput_2,8,mrmr,dbscan,bic,0.30823082308230826,0.18653503197649257,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",139.1110051659998,,,
throughput_2,8,mrmr,dbscan,aic,0.5155515551555155,0.40085624869363295,9.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'throughput_2']",146.6351873329986,,,
throughput_2,8,pca,classic_uniform,bic,0.5256525652565257,0.4494668067183418,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",8.466020834001029,,,
throughput_2,8,pca,classic_uniform,aic,0.5044504450445044,0.36098078129910216,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",10.283097583000199,,,
throughput_2,8,pca,classic_quantile,bic,0.3211321132113211,0.26824029474652544,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",9.712858208999023,,,
throughput_2,8,pca,classic_quantile,aic,0.3211321132113211,0.26824029474652533,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",11.462198625000383,,,
throughput_2,8,pca,kmeans,bic,0.4146414641464146,0.3245765538559973,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",7.922239042000001,,,
throughput_2,8,pca,kmeans,aic,0.47794779477947796,0.3899312599760903,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",9.670482208000976,,,
throughput_2,8,pca,dbscan,bic,0.0391039103910391,0.03854864556895969,8.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'throughput_2']",13.991809417000695,,,
throughput_2,8,pca,dbscan,aic,0.0391039103910391,0.03854864556895969,8.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'throughput_2']",12.360807625000234,,,
throughput_2,12,markov,classic_uniform,bic,0.6777677767776777,0.3703421963040967,13.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",29.937970167000458,,,
throughput_2,12,markov,classic_uniform,aic,0.6861686168616862,0.32188978846097444,13.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",30.769033165999645,,,
throughput_2,12,markov,classic_quantile,bic,0.8177817781778178,0.6282754565190756,13.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",31.976879499999995,,,
throughput_2,12,markov,classic_quantile,aic,0.6693669366936693,0.44988875471845,13.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",37.246124167000744,,,
throughput_2,12,markov,kmeans,bic,0.9106910691069107,0.34169174226691645,13.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",30.21774433399878,,,
throughput_2,12,markov,kmeans,aic,0.6043604360436043,0.283844378918235,13.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",31.828467792000083,,,
throughput_2,12,markov,dbscan,bic,0.37943794379437945,0.14984248486320081,11.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",123.88578070800031,,,
throughput_2,12,markov,dbscan,aic,0.41984198419841984,0.15848883409057432,11.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'throughput_2']",128.82478725000146,,,
throughput_2,12,mrmr,classic_uniform,bic,0.8226822682268227,0.7901927441330705,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",293.6253634169989,,,
throughput_2,12,mrmr,classic_uniform,aic,0.8246824682468247,0.7598082134990953,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",298.8300131249998,,,
throughput_2,12,mrmr,classic_quantile,bic,0.8748874887488749,0.7625144619495045,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",298.6996492090002,,,
throughput_2,12,mrmr,classic_quantile,aic,0.8733873387338734,0.6582366013184593,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",309.6932030830012,,,
throughput_2,12,mrmr,kmeans,bic,0.8131813181318132,0.6996396691662671,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",296.43980508300046,,,
throughput_2,12,mrmr,kmeans,aic,0.7660766076607661,0.6502466049924975,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",302.5255090419996,,,
throughput_2,12,mrmr,dbscan,bic,0.30823082308230826,0.18653503197649257,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",294.09293770800105,,,
throughput_2,12,mrmr,dbscan,aic,0.11261126112611261,0.03403793575846147,11.0,"['buffer_size_2', 'buffer_size_3', 'throughput_1', 'avg_p_latency_2', 'throughput_3', 'data_quality_1', 'python_gc_objects_collected_total_7', 'avg_p_latency_1', 'python_gc_collections_total_3', 'python_gc_objects_collected_total_1', 'throughput_2']",294.4509305419997,,,
throughput_2,12,pca,classic_uniform,bic,0.48834883488348835,0.3668004565180801,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",14.164240292000613,,,
throughput_2,12,pca,classic_uniform,aic,0.5075507550755075,0.3211393399695952,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",19.911594082999727,,,
throughput_2,12,pca,classic_quantile,bic,0.3988398839883988,0.272670434622544,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",17.690334291999534,,,
throughput_2,12,pca,classic_quantile,aic,0.33263326332633264,0.27925859407297826,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",19.761149250000017,,,
throughput_2,12,pca,kmeans,bic,0.47234723472347234,0.37525298774830107,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",16.067515082999307,,,
throughput_2,12,pca,kmeans,aic,0.5482548254825482,0.417496083186381,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",18.265800375000254,,,
throughput_2,12,pca,dbscan,bic,0.18851885188518852,0.06250382351608552,12.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",10.851869165999233,,,
throughput_2,12,pca,dbscan,aic,0.10311031103110312,0.013803473369336544,12.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",23.408564833000128,,,
throughput_2,20,markov,classic_uniform,bic,0.6777677767776777,0.36529106220054247,21.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",47.30413266699907,,,
throughput_2,20,markov,classic_uniform,aic,0.6861686168616862,0.3407119130959721,21.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",54.8078784169993,,,
throughput_2,20,markov,classic_quantile,bic,0.7977797779777978,0.599538050111958,21.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",41.10599158399964,,,
throughput_2,20,markov,classic_quantile,aic,0.7540754075407541,0.4748496140198269,21.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",50.684040459000244,,,
throughput_2,20,markov,kmeans,bic,0.8311831183118312,0.31464723503183306,21.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",47.97886670799926,,,
throughput_2,20,markov,kmeans,aic,0.8542854285428543,0.3797391925438087,21.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'scrape_duration_seconds_3', 'scrape_duration_seconds_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",46.00784791700062,,,
throughput_2,20,markov,dbscan,bic,0.37943794379437945,0.14984248486320081,16.0,"['avg_p_latency_1', 'python_gc_objects_collected_total_7', 'throughput_1', 'throughput_3', 'cores_3', 'cores_2', 'data_quality_2', 'data_quality_3', 'process_resident_memory_bytes_3', 'process_cpu_seconds_total_2', 'buffer_size_2', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_3', 'python_gc_objects_collected_total_2', 'python_gc_collections_total_2', 'throughput_2']",117.07556529199974,,,
